'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-21','15:41:09'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-21','15:41:09'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-21','15:41:14'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\WideImage.php','195','file_get_contents(F:/www/framework-admin\): failed to open stream: No such file or directory','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\vendor\de77\TGA.php','93','unpack(): Type c: not enough input, need 1, have 0','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\ImageManager.php','65','Array to string conversion','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\System.php','1436','Cannot modify header information - headers already sent by (output started at F:\www\framework\lib\functions\system.php:113)','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\WideImage.php','195','file_get_contents(F:/www/framework-admin\cache\img_mod/no-image_e4a07cfe85420fd5621008d490a67ff984b014cf.png): failed to open stream: No such file or directory','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\vendor\de77\TGA.php','93','unpack(): Type c: not enough input, need 1, have 0','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\ImageManager.php','81','Array to string conversion','2016-01-21','15:43:57'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\WideImage.php','195','file_get_contents(F:/www/framework-admin\): failed to open stream: No such file or directory','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\vendor\de77\TGA.php','93','unpack(): Type c: not enough input, need 1, have 0','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\ImageManager.php','65','Array to string conversion','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\System.php','1436','Cannot modify header information - headers already sent by (output started at F:\www\framework\lib\functions\system.php:113)','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\WideImage.php','195','file_get_contents(F:/www/framework-admin\cache\img_mod/no-image_e4a07cfe85420fd5621008d490a67ff984b014cf.png): failed to open stream: No such file or directory','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\images\vendor\de77\TGA.php','93','unpack(): Type c: not enough input, need 1, have 0','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\ImageManager.php','81','Array to string conversion','2016-01-21','15:43:59'
'Array
(
    [code] => _ERR_USER_WARNING
    [name] => User Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\Smarty\v2\libs\Smarty.class.php','1094','Smarty error: unable to read resource: &quot;F:/www/framework-admin\objects\templates/ajax_table/objects/content_json.tpl&quot;','2016-01-21','16:13:12'
'Array
(
    [code] => _ERR_USER_WARNING
    [name] => User Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\libraries\Smarty\v2\libs\Smarty.class.php','1094','Smarty error: unable to read resource: &quot;F:/www/framework-admin\objects\templates/ajax_table/objects/content_json.tpl&quot;','2016-01-21','16:13:21'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-26','15:10:34'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-26','15:10:34'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-26','15:45:42'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-26','18:37:57'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-01-26','18:37:57'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-03-15','15:28:38'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-03-15','15:28:38'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:38'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:45'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-03-15','15:28:45'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:45'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\functions\system.php','429','Undefined variable: params','2016-03-15','15:28:45'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:52'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-03-15','15:28:52'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:52'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:28:59'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-03-15','15:29:02'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\TraceManager.php','68','Undefined index: __current_trace','2016-05-05','16:53:17'
'Array
(
